Date,inflation_rate,gdp_growth_rate,unemployment_rate,interest_rate,nominal_interest_rate,ppp,Close,High,Low,Open,Volume,price_return,inflation_adjusted_return,real_interest_rate,unemployment_rate_impact,ppp_adjusted_price
2023-08-28,3.7186358677607556,,3.7,5.33,0.25,1.0,26106.150390625,26198.578125,25880.599609375,26089.615234375,11002805166.0,0.0006307866874213364,-0.7879406644780425,-3.4686358677607556,0.0,26106.150390625
2023-08-29,3.7186358677607556,,3.7,5.33,0.25,1.0,27727.392578125,28089.337890625,25912.62890625,26102.486328125,29368391712.0,0.062101924766441385,-0.7749133532377303,-3.4686358677607556,0.0,27727.392578125
2023-08-30,3.7186358677607556,,3.7,5.33,0.25,1.0,27297.265625,27760.16015625,27069.20703125,27726.083984375,16343655235.0,-0.015512708305083889,-0.7913618852386446,-3.4686358677607556,0.0,27297.265625
2023-08-31,3.7186358677607556,,3.7,5.33,0.25,1.0,25931.47265625,27456.078125,25752.9296875,27301.9296875,20181001451.0,-0.0500340578984273,-0.7986778448847798,-3.4686358677607556,0.0,25931.47265625
2023-09-01,3.6950823322234427,,3.8,5.33,0.25,1.0,25800.724609375,26125.869140625,25362.609375,25934.021484375,17202862221.0,-0.005042060225742162,-0.7880850921514986,-3.4450823322234427,0.09999999999999964,25800.724609375
2023-09-02,3.6950823322234427,,3.8,5.33,0.25,1.0,25868.798828125,25970.28515625,25753.09375,25800.91015625,10100387473.0,0.0026384615075991658,-0.7864492269653595,-3.4450823322234427,0.0,25868.798828125
2023-09-03,3.6950823322234427,,3.8,5.33,0.25,1.0,25969.56640625,26087.1484375,25817.03125,25869.47265625,8962524523.0,0.0038953327054152,-0.78618152746429,-3.4450823322234427,0.0,25969.56640625
2023-09-04,3.6950823322234427,,3.8,5.33,0.25,1.0,25812.416015625,26081.525390625,25657.025390625,25968.169921875,10680635106.0,-0.006051329012069284,-0.7883000551095282,-3.4450823322234427,0.0,25812.416015625
2023-09-05,3.6950823322234427,,3.8,5.33,0.25,1.0,25779.982421875,25858.375,25589.98828125,25814.95703125,11094740040.0,-0.0012565113521479931,-0.7872788126007412,-3.4450823322234427,0.0,25779.982421875
2023-09-06,3.6950823322234427,,3.8,5.33,0.25,1.0,25753.236328125,25953.015625,25404.359375,25783.931640625,12752705327.0,-0.0010374752516241204,-0.7872321603622873,-3.4450823322234427,0.0,25753.236328125
2023-09-07,3.6950823322234427,,3.8,5.33,0.25,1.0,26240.1953125,26409.302734375,25608.201171875,25748.3125,11088307100.0,0.018908652030005024,-0.7829838584433338,-3.4450823322234427,0.0,26240.1953125
2023-09-08,3.6950823322234427,,3.8,5.33,0.25,1.0,25905.654296875,26414.005859375,25677.48046875,26245.208984375,10817356400.0,-0.012749181613965876,-0.7897266227664844,-3.4450823322234427,0.0,25905.654296875
2023-09-09,3.6950823322234427,,3.8,5.33,0.25,1.0,25895.677734375,25921.9765625,25810.494140625,25905.42578125,5481314132.0,-0.0003851113886439439,-0.7870932141592563,-3.4450823322234427,0.0,25895.677734375
2023-09-10,3.6950823322234427,,3.8,5.33,0.25,1.0,25832.2265625,25978.130859375,25640.26171875,25895.2109375,7899553047.0,-0.0024502611024840304,-0.7875330679398101,-3.4450823322234427,0.0,25832.2265625
2023-09-11,3.6950823322234427,,3.8,5.33,0.25,1.0,25162.654296875,25883.947265625,24930.296875,25831.71484375,14600006467.0,-0.02592003689674205,-0.792531867563233,-3.4450823322234427,0.0,25162.654296875
2023-09-12,3.6950823322234427,,3.8,5.33,0.25,1.0,25833.34375,26451.939453125,25133.078125,25160.658203125,18657279324.0,0.026654161568650414,-0.7813341515818617,-3.4450823322234427,0.0,25833.34375
2023-09-13,3.6950823322234427,,3.8,5.33,0.25,1.0,26228.32421875,26376.11328125,25781.123046875,25837.5546875,13072077070.0,0.01528956036711282,-0.7837546844708251,-3.4450823322234427,0.0,26228.32421875
2023-09-14,3.6950823322234427,,3.8,5.33,0.25,1.0,26539.673828125,26774.623046875,26171.451171875,26228.27734375,13811359124.0,0.011870739692642074,-0.7844828550187635,-3.4450823322234427,0.0,26539.673828125
2023-09-15,3.6950823322234427,,3.8,5.33,0.25,1.0,26608.693359375,26840.498046875,26240.701171875,26533.818359375,11479735788.0,0.0026006171627044328,-0.7864572873873535,-3.4450823322234427,0.0,26608.693359375
2023-09-16,3.6950823322234427,,3.8,5.33,0.25,1.0,26568.28125,26754.76953125,26473.890625,26606.19921875,7402031417.0,-0.001518755875352329,-0.7873346677497349,-3.4450823322234427,0.0,26568.28125
2023-09-17,3.6950823322234427,,3.8,5.33,0.25,1.0,26534.1875,26617.998046875,26445.07421875,26567.927734375,6774210670.0,-0.0012832501161511578,-0.787284507658274,-3.4450823322234427,0.0,26534.1875
2023-09-18,3.6950823322234427,,3.8,5.33,0.25,1.0,26754.28125,27414.734375,26415.515625,26532.994140625,15615339655.0,0.008294723552398242,-0.7852445064419347,-3.4450823322234427,0.0,26754.28125
2023-09-19,3.6950823322234427,,3.8,5.33,0.25,1.0,27211.1171875,27488.763671875,26681.60546875,26760.8515625,13807690550.0,0.017075246134672373,-0.7833743533836993,-3.4450823322234427,0.0,27211.1171875
2023-09-20,3.6950823322234427,,3.8,5.33,0.25,1.0,27132.0078125,27379.505859375,26864.08203125,27210.228515625,13281116604.0,-0.00290724465500225,-0.7876304003229682,-3.4450823322234427,0.0,27132.0078125
2023-09-21,3.6950823322234427,,3.8,5.33,0.25,1.0,26567.6328125,27152.939453125,26389.30078125,27129.83984375,13371443708.0,-0.02080107760178318,-0.7914415865132446,-3.4450823322234427,0.0,26567.6328125
2023-09-22,3.6950823322234427,,3.8,5.33,0.25,1.0,26579.568359375,26726.078125,26495.533203125,26564.056640625,10578746709.0,0.0004492514240630463,-0.786915504216455,-3.4450823322234427,0.0,26579.568359375
2023-09-23,3.6950823322234427,,3.8,5.33,0.25,1.0,26579.390625,26634.185546875,26520.51953125,26578.556640625,7404700301.0,-6.686879658768241e-06,-0.7870126139733153,-3.4450823322234427,0.0,26579.390625
2023-09-24,3.6950823322234427,,3.8,5.33,0.25,1.0,26256.826171875,26716.05859375,26221.05078125,26579.373046875,8192867686.0,-0.01213588594546644,-0.7895959976517148,-3.4450823322234427,0.0,26256.826171875
2023-09-25,3.6950823322234427,,3.8,5.33,0.25,1.0,26298.48046875,26421.5078125,26011.46875,26253.775390625,11997833257.0,0.0015864178176880905,-0.7866733004992122,-3.4450823322234427,0.0,26298.48046875
2023-09-26,3.6950823322234427,,3.8,5.33,0.25,1.0,26217.25,26389.884765625,26090.712890625,26294.7578125,9985498161.0,-0.0030887894396227633,-0.7876690673306528,-3.4450823322234427,0.0,26217.25
2023-09-27,3.6950823322234427,,3.8,5.33,0.25,1.0,26352.716796875,26817.841796875,26111.46484375,26209.498046875,11718380997.0,0.005167086436411061,-0.785910658150185,-3.4450823322234427,0.0,26352.716796875
2023-09-28,3.6950823322234427,,3.8,5.33,0.25,1.0,27021.546875,27259.5,26327.322265625,26355.8125,14079002707.0,0.02537992888096885,-0.7816055488860019,-3.4450823322234427,0.0,27021.546875
2023-09-29,3.6950823322234427,,3.8,5.33,0.25,1.0,26911.720703125,27225.9375,26721.763671875,27024.841796875,10396435377.0,-0.004064392478456136,-0.7878768598611773,-3.4450823322234427,0.0,26911.720703125
2023-09-30,3.6950823322234427,,3.8,5.33,0.25,1.0,26967.916015625,27091.794921875,26888.96875,26911.689453125,5331172801.0,0.0020881352448591795,-0.7865664403013137,-3.4450823322234427,0.0,26967.916015625
2023-10-01,3.2465375076767167,,3.9,5.33,0.25,1.0,27983.75,28047.23828125,26965.09375,26967.396484375,9503917434.0,0.037668241913332734,-0.7556436885256568,-2.9965375076767167,0.10000000000000009,27983.75
2023-10-02,3.2465375076767167,,3.9,5.33,0.25,1.0,27530.78515625,28494.458984375,27347.787109375,27976.798828125,19793041322.0,-0.016186709920936293,-0.7683257740451919,-2.9965375076767167,0.0,27530.78515625
2023-10-03,3.2465375076767167,,3.9,5.33,0.25,1.0,27429.978515625,27667.19140625,27216.001953125,27508.251953125,11407814187.0,-0.003661597010505724,-0.7653762856943205,-2.9965375076767167,0.0,27429.978515625
2023-10-04,3.2465375076767167,,3.9,5.33,0.25,1.0,27799.39453125,27826.658203125,27248.10546875,27429.07421875,11143355314.0,0.013467601347721292,-0.7613425998202968,-2.9965375076767167,0.0,27799.39453125
2023-10-05,3.2465375076767167,,3.9,5.33,0.25,1.0,27415.912109375,28091.861328125,27375.6015625,27798.646484375,11877253670.0,-0.01379463216164356,-0.7677624732960595,-2.9965375076767167,0.0,27415.912109375
2023-10-06,3.2465375076767167,,3.9,5.33,0.25,1.0,27946.59765625,28252.537109375,27215.552734375,27412.123046875,13492391599.0,0.01935684447622399,-0.7599557656953524,-2.9965375076767167,0.0,27946.59765625
2023-10-07,3.2465375076767167,,3.9,5.33,0.25,1.0,27968.83984375,28028.091796875,27870.423828125,27946.78125,6553044316.0,0.0007958817661306572,-0.7643266119851919,-2.9965375076767167,0.0,27968.83984375
2023-10-08,3.2465375076767167,,3.9,5.33,0.25,1.0,27935.08984375,28102.169921875,27740.662109375,27971.677734375,7916875290.0,-0.001206700034343422,-0.7647981919010303,-2.9965375076767167,0.0,27935.08984375
2023-10-09,3.2465375076767167,,3.9,5.33,0.25,1.0,27583.677734375,27989.470703125,27302.5625,27934.47265625,12007668568.0,-0.012579594744121514,-0.7674763490323916,-2.9965375076767167,0.0,27583.677734375
2023-10-10,3.2465375076767167,,3.9,5.33,0.25,1.0,27391.01953125,27715.84765625,27301.654296875,27589.201171875,9973350678.0,-0.006984500217130485,-0.7661587827759118,-2.9965375076767167,0.0,27391.01953125
2023-10-11,3.2465375076767167,,3.9,5.33,0.25,1.0,26873.3203125,27474.115234375,26561.099609375,27392.076171875,13648094333.0,-0.018900326735168282,-0.7689647927302561,-2.9965375076767167,0.0,26873.3203125
2023-10-12,3.2465375076767167,,3.9,5.33,0.25,1.0,26756.798828125,26921.439453125,26558.3203125,26873.29296875,9392909295.0,-0.0043359541366684295,-0.7655350873356445,-2.9965375076767167,0.0,26756.798828125
2023-10-13,3.2465375076767167,,3.9,5.33,0.25,1.0,26862.375,27092.697265625,26686.322265625,26752.87890625,15165312851.0,0.003945769916393171,-0.7635848575218043,-2.9965375076767167,0.0,26862.375
2023-10-14,3.2465375076767167,,3.9,5.33,0.25,1.0,26861.70703125,26969.0,26814.5859375,26866.203125,5388116782.0,-2.4866332556272575e-05,-0.7645198866465375,-2.9965375076767167,0.0,26861.70703125
2023-10-15,3.2465375076767167,,3.9,5.33,0.25,1.0,27159.65234375,27289.169921875,26817.89453125,26858.01171875,7098201980.0,0.011091823470242623,-0.7619020621759651,-2.9965375076767167,0.0,27159.65234375
2023-10-16,3.2465375076767167,,3.9,5.33,0.25,1.0,28519.466796875,29448.138671875,27130.47265625,27162.62890625,27833876539.0,0.05006744695824206,-0.7527238497105058,-2.9965375076767167,0.0,28519.466796875
2023-10-17,3.2465375076767167,,3.9,5.33,0.25,1.0,28415.748046875,28618.751953125,28110.185546875,28522.09765625,14872527508.0,-0.0036367703063566736,-0.7653704393538362,-2.9965375076767167,0.0,28415.748046875
2023-10-18,3.2465375076767167,,3.9,5.33,0.25,1.0,28328.341796875,28889.009765625,28174.251953125,28413.53125,12724128586.0,-0.0030759792019486865,-0.7652383809171937,-2.9965375076767167,0.0,28328.341796875
2023-10-19,3.2465375076767167,,3.9,5.33,0.25,1.0,28719.806640625,28892.474609375,28177.98828125,28332.416015625,14448058195.0,0.013818840741083749,-0.7612598878713909,-2.9965375076767167,0.0,28719.806640625
2023-10-20,3.2465375076767167,,3.9,5.33,0.25,1.0,29682.94921875,30104.0859375,28601.669921875,28732.8125,21536125230.0,0.033535830870205396,-0.7566168133445609,-2.9965375076767167,0.0,29682.94921875
2023-10-21,3.2465375076767167,,3.9,5.33,0.25,1.0,29918.412109375,30287.482421875,29481.751953125,29683.380859375,11541146996.0,0.007932597562652743,-0.7626460155501856,-2.9965375076767167,0.0,29918.412109375
2023-10-22,3.2465375076767167,,3.9,5.33,0.25,1.0,29993.896484375,30199.43359375,29720.3125,29918.654296875,10446520040.0,0.002523007395046406,-0.7639198981328373,-2.9965375076767167,0.0,29993.896484375
2023-10-23,3.2465375076767167,,3.9,5.33,0.25,1.0,33086.234375,34370.4375,30097.828125,30140.685546875,38363572311.0,0.10309890521346299,-0.7402356853744195,-2.9965375076767167,0.0,33086.234375
2023-10-24,3.2465375076767167,,3.9,5.33,0.25,1.0,33901.52734375,35150.43359375,32880.76171875,33077.3046875,44934999645.0,0.02464145540134477,-0.7587113139707256,-2.9965375076767167,0.0,33901.52734375
2023-10-25,3.2465375076767167,,3.9,5.33,0.25,1.0,34502.8203125,35133.7578125,33709.109375,33916.04296875,25254318008.0,0.017736456610143003,-0.7603373443021942,-2.9965375076767167,0.0,34502.8203125
2023-10-26,3.2465375076767167,,3.9,5.33,0.25,1.0,34156.6484375,34832.91015625,33762.32421875,34504.2890625,19427195376.0,-0.010033147199696724,-0.7668766963648191,-2.9965375076767167,0.0,34156.6484375
2023-10-27,3.2465375076767167,,3.9,5.33,0.25,1.0,33909.80078125,34238.2109375,33416.88671875,34156.5,16418032871.0,-0.007226928505637331,-0.76621587123635,-2.9965375076767167,0.0,33909.80078125
2023-10-28,3.2465375076767167,,3.9,5.33,0.25,1.0,34089.57421875,34399.390625,33874.8046875,33907.72265625,10160330825.0,0.005301518539129857,-0.7632655977436236,-2.9965375076767167,0.0,34089.57421875
2023-10-29,3.2465375076767167,,3.9,5.33,0.25,1.0,34538.48046875,34743.26171875,33947.56640625,34089.37109375,11160323986.0,0.013168432293093613,-0.7614130499350285,-2.9965375076767167,0.0,34538.48046875
2023-10-30,3.2465375076767167,,3.9,5.33,0.25,1.0,34502.36328125,34843.93359375,34110.97265625,34531.7421875,17184860315.0,-0.0010457086417764438,-0.7647602806869467,-2.9965375076767167,0.0,34502.36328125
2023-10-31,3.2465375076767167,,3.9,5.33,0.25,1.0,34667.78125,34719.25390625,34083.30859375,34500.078125,15758270810.0,0.004794395311462418,-0.7633850181483064,-2.9965375076767167,0.0,34667.78125
2023-11-01,3.139855644977696,,3.7,5.33,0.25,1.0,35437.25390625,35527.9296875,34170.69140625,34657.2734375,22446272005.0,0.022195613001625203,-0.7530842375526521,-2.889855644977696,-0.19999999999999973,35437.25390625
2023-11-02,3.139855644977696,,3.7,5.33,0.25,1.0,34938.2421875,35919.84375,34401.57421875,35441.578125,20998158544.0,-0.014081557224217889,-0.7618471446047018,-2.889855644977696,0.0,34938.2421875
2023-11-03,3.139855644977696,,3.7,5.33,0.25,1.0,34732.32421875,34942.47265625,34133.44140625,34942.47265625,17158456701.0,-0.005893770145759425,-0.7598693492947635,-2.889855644977696,0.0,34732.32421875
2023-11-04,3.139855644977696,,3.7,5.33,0.25,1.0,35082.1953125,35256.03125,34616.69140625,34736.32421875,9561294264.0,0.010073356782761111,-0.7560124208658964,-2.889855644977696,0.0,35082.1953125
2023-11-05,3.139855644977696,,3.7,5.33,0.25,1.0,35049.35546875,35340.33984375,34594.2421875,35090.01171875,12412743996.0,-0.0009360829177728069,-0.7586717985458622,-2.889855644977696,0.0,35049.35546875
2023-11-06,3.139855644977696,,3.7,5.33,0.25,1.0,35037.37109375,35286.02734375,34765.36328125,35044.7890625,12693436420.0,-0.0003419285416157436,-0.758528277991739,-2.889855644977696,0.0,35037.37109375
2023-11-07,3.139855644977696,,3.7,5.33,0.25,1.0,35443.5625,35892.41796875,34545.81640625,35047.79296875,18834737789.0,0.011593090279608864,-0.7556453226800717,-2.889855644977696,0.0,35443.5625
2023-11-08,3.139855644977696,,3.7,5.33,0.25,1.0,35655.27734375,35994.41796875,35147.80078125,35419.4765625,17295394918.0,0.005973294692089626,-0.7570028085610919,-2.889855644977696,0.0,35655.27734375
2023-11-09,3.139855644977696,,3.7,5.33,0.25,1.0,36693.125,37926.2578125,35592.1015625,35633.6328125,37762672382.0,0.029107827327892632,-0.7514145623467899,-2.889855644977696,0.0,36693.125
2023-11-10,3.139855644977696,,3.7,5.33,0.25,1.0,37313.96875,37493.80078125,36362.75390625,36702.25,22711265155.0,0.01691989303173269,-0.7543586104830929,-2.889855644977696,0.0,37313.96875
2023-11-11,3.139855644977696,,3.7,5.33,0.25,1.0,37138.05078125,37407.09375,36773.66796875,37310.0703125,13924272142.0,-0.0047145338500075296,-0.7595844996775595,-2.889855644977696,0.0,37138.05078125
2023-11-12,3.139855644977696,,3.7,5.33,0.25,1.0,37054.51953125,37227.69140625,36779.1171875,37133.9921875,11545715999.0,-0.002249209321512735,-0.7589889898965637,-2.889855644977696,0.0,37054.51953125
2023-11-13,3.139855644977696,,3.7,5.33,0.25,1.0,36502.35546875,37405.1171875,36399.60546875,37070.3046875,19057712790.0,-0.014901395821212304,-0.7620451801564943,-2.889855644977696,0.0,36502.35546875
2023-11-14,3.139855644977696,,3.7,5.33,0.25,1.0,35537.640625,36753.3515625,34948.5,36491.7890625,23857403554.0,-0.026428838121854925,-0.7648296836003831,-2.889855644977696,0.0,35537.640625
2023-11-15,3.139855644977696,,3.7,5.33,0.25,1.0,37880.58203125,37964.89453125,35383.78125,35548.11328125,27365821679.0,0.06592844558740318,-0.7425203830765104,-2.889855644977696,0.0,37880.58203125
2023-11-16,3.139855644977696,,3.7,5.33,0.25,1.0,36154.76953125,37934.625,35545.47265625,37879.98046875,26007385366.0,-0.04555929205565723,-0.7694507273213183,-2.889855644977696,0.0,36154.76953125
2023-11-17,3.139855644977696,,3.7,5.33,0.25,1.0,36596.68359375,36704.484375,35901.234375,36164.82421875,22445028430.0,0.012222842746045792,-0.7554932032535885,-2.889855644977696,0.0,36596.68359375
2023-11-18,3.139855644977696,,3.7,5.33,0.25,1.0,36585.703125,36839.28125,36233.3125,36625.37109375,11886022717.0,-0.000300039994658885,-0.7585181596324171,-2.889855644977696,0.0,36585.703125
2023-11-19,3.139855644977696,,3.7,5.33,0.25,1.0,37386.546875,37509.35546875,36414.59765625,36585.765625,12915986553.0,0.021889527372586093,-0.753158173857511,-2.889855644977696,0.0,37386.546875
2023-11-20,3.139855644977696,,3.7,5.33,0.25,1.0,37476.95703125,37756.8203125,36882.53125,37374.07421875,20888209068.0,0.0024182537251242753,-0.7578615440513687,-2.889855644977696,0.0,37476.95703125
2023-11-21,3.139855644977696,,3.7,5.33,0.25,1.0,35813.8125,37631.140625,35813.8125,37469.16015625,25172163756.0,-0.04437779006078835,-0.769165330414713,-2.889855644977696,0.0,35813.8125
2023-11-22,3.139855644977696,,3.7,5.33,0.25,1.0,37432.33984375,37856.98046875,35670.97265625,35756.5546875,24397247860.0,0.045192824521265385,-0.7475291618466816,-2.889855644977696,0.0,37432.33984375
2023-11-23,3.139855644977696,,3.7,5.33,0.25,1.0,37289.62109375,37643.91796875,36923.86328125,37420.43359375,14214948217.0,-0.003812712499291715,-0.7593666608377415,-2.889855644977696,0.0,37289.62109375
2023-11-24,3.139855644977696,,3.7,5.33,0.25,1.0,37720.28125,38415.33984375,37261.60546875,37296.31640625,22922957823.0,0.011549062275727495,-0.7556559578344483,-2.889855644977696,0.0,37720.28125
2023-11-25,3.139855644977696,,3.7,5.33,0.25,1.0,37796.79296875,37892.4296875,37617.41796875,37721.4140625,9099571165.0,0.0020283973558654633,-0.7579557155401093,-2.889855644977696,0.0,37796.79296875
2023-11-26,3.139855644977696,,3.7,5.33,0.25,1.0,37479.12109375,37820.30078125,37162.75,37796.828125,13744796068.0,-0.008404730932136117,-0.7604758827108316,-2.889855644977696,0.0,37479.12109375
2023-11-27,3.139855644977696,,3.7,5.33,0.25,1.0,37254.16796875,37559.35546875,36750.12890625,37454.19140625,19002925720.0,-0.006002091789647501,-0.759895514855396,-2.889855644977696,0.0,37254.16796875
2023-11-28,3.139855644977696,,3.7,5.33,0.25,1.0,37831.0859375,38368.48046875,36891.08984375,37247.9921875,21696137014.0,0.01548599794884531,-0.7547049740295193,-2.889855644977696,0.0,37831.0859375
2023-11-29,3.139855644977696,,3.7,5.33,0.25,1.0,37858.4921875,38366.11328125,37612.6328125,37826.10546875,20728546658.0,0.0007244373065387055,-0.7582706927183375,-2.889855644977696,0.0,37858.4921875
2023-11-30,3.139855644977696,,3.7,5.33,0.25,1.0,37712.74609375,38141.75390625,37531.140625,37861.1171875,18115982627.0,-0.0038497596002547985,-0.7593756097248864,-2.889855644977696,0.0,37712.74609375
